Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,29,63,2.1875,2.187499999999999,0,68.90625,-5.468750999999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,31,63,2.1875,2.1875000000000004,0,68.90625,-1.093752,0
0,0,31,0,2.187500000000014,2.1875,0,-68.90624199999999,-1.0937320000000001,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,30,0,2.187500000000014,2.187499999999999,0,-68.90624199999999,-3.2812319999999997,0
0,1,30,1,2.1875,2.187499999999999,0,-66.71874199999999,-3.2812319999999997,0
0,1,31,1,2.1875,2.1875,0,-66.71874199999999,-1.0937320000000001,0
0,1,32,1,2.1875,2.1875010000000006,0,-66.71874199999999,1.0937685000000001,0
0,1,32,0,2.187500000000014,2.1875010000000006,0,-68.90624199999999,1.0937685000000001,0
0,0,31,1,2.1875,2.1875,0,-66.71874199999999,-1.0937320000000001,0
0,1,32,0,2.187500000000014,2.1875010000000006,0,-68.90624199999999,1.0937685000000001,0
0,1,31,0,2.187500000000014,2.1875,0,-68.90624199999999,-1.0937320000000001,0
0,1,30,0,2.187500000000014,2.187499999999999,0,-68.90624199999999,-3.2812319999999997,0
0,1,30,1,2.1875,2.187499999999999,0,-66.71874199999999,-3.2812319999999997,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,32,1,2.1875,2.1875010000000006,0,-66.71874199999999,1.0937685000000001,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,31,3,2.187499999999993,2.1875000000000004,0,-62.343742000000006,-1.093733,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,30,3,2.187499999999993,2.187499999999999,0,-62.343742000000006,-3.281233,0
0,1,30,4,2.1875,2.187499999999999,0,-60.156242000000006,-3.281233,0
0,1,31,4,2.1875,2.1875000000000004,0,-60.156242000000006,-1.093733,0
0,1,32,4,2.1875,2.1875000000000004,0,-60.156242000000006,1.0937670000000004,0
0,1,32,3,2.187499999999993,2.187501,0,-62.343742000000006,1.0937675000000002,0
0,0,31,4,2.1875,2.1875000000000004,0,-60.156242000000006,-1.093733,0
0,1,32,3,2.187499999999993,2.187501,0,-62.343742000000006,1.0937675000000002,0
0,1,31,3,2.187499999999993,2.1875000000000004,0,-62.343742000000006,-1.093733,0
0,1,30,3,2.187499999999993,2.187499999999999,0,-62.343742000000006,-3.281233,0
0,1,30,4,2.1875,2.187499999999999,0,-60.156242000000006,-3.281233,0
0,1,30,5,2.187500000000007,2.187499999999999,0,-57.968742000000006,-3.281233,0
0,1,31,5,2.187500000000007,2.1875000000000004,0,-57.968742000000006,-1.093733,0
0,1,32,5,2.187500000000007,2.1875000000000004,0,-57.968742000000006,1.0937670000000004,0
0,1,32,4,2.1875,2.1875000000000004,0,-60.156242000000006,1.0937670000000004,0
0,0,31,5,2.187500000000007,2.1875000000000004,0,-57.968742000000006,-1.093733,0
0,1,32,4,2.1875,2.1875000000000004,0,-60.156242000000006,1.0937670000000004,0
0,1,31,4,2.1875,2.1875000000000004,0,-60.156242000000006,-1.093733,0
0,1,30,4,2.1875,2.187499999999999,0,-60.156242000000006,-3.281233,0
0,1,30,5,2.187500000000007,2.187499999999999,0,-57.968742000000006,-3.281233,0
0,1,30,6,2.1875,2.1874999999999982,0,-55.781242,-3.2812339999999995,0
0,1,31,6,2.1875,2.1875000000000004,0,-55.781242,-1.0937340000000002,0
0,1,32,6,2.1875,2.1875010000000006,0,-55.781242,1.0937665000000003,0
0,1,32,5,2.187500000000007,2.1875000000000004,0,-57.968742000000006,1.0937670000000004,0
0,0,31,6,2.1875,2.1875000000000004,0,-55.781242,-1.0937340000000002,0
0,1,32,5,2.187500000000007,2.1875000000000004,0,-57.968742000000006,1.0937670000000004,0
0,1,31,5,2.187500000000007,2.1875000000000004,0,-57.968742000000006,-1.093733,0
0,1,30,5,2.187500000000007,2.187499999999999,0,-57.968742000000006,-3.281233,0
0,1,30,6,2.1875,2.1874999999999982,0,-55.781242,-3.2812339999999995,0
0,1,30,7,2.187499999999993,2.1874999999999982,0,-53.593742000000006,-3.2812339999999995,0
0,1,31,7,2.187499999999993,2.1875000000000004,0,-53.593742000000006,-1.0937340000000002,0
0,1,32,7,2.187499999999993,2.1875000000000004,0,-53.593742000000006,1.0937660000000002,0
0,1,32,6,2.1875,2.1875010000000006,0,-55.781242,1.0937665000000003,0
0,0,31,7,2.187499999999993,2.1875000000000004,0,-53.593742000000006,-1.0937340000000002,0
0,1,32,6,2.1875,2.1875010000000006,0,-55.781242,1.0937665000000003,0
0,1,31,6,2.1875,2.1875000000000004,0,-55.781242,-1.0937340000000002,0
0,1,30,6,2.1875,2.1874999999999982,0,-55.781242,-3.2812339999999995,0
0,1,30,7,2.187499999999993,2.1874999999999982,0,-53.593742000000006,-3.2812339999999995,0
0,1,30,8,2.187500000000007,2.1874999999999982,0,-51.406242000000006,-3.2812339999999995,0
0,1,31,8,2.187500000000007,2.1875000000000004,0,-51.406242000000006,-1.0937340000000002,0
0,1,32,8,2.187500000000007,2.1875000000000004,0,-51.406242000000006,1.0937660000000002,0
0,1,32,7,2.187499999999993,2.1875000000000004,0,-53.593742000000006,1.0937660000000002,0
0,0,31,8,2.187500000000007,2.1875000000000004,0,-51.406242000000006,-1.0937340000000002,0
0,1,32,7,2.187499999999993,2.1875000000000004,0,-53.593742000000006,1.0937660000000002,0
0,1,31,7,2.187499999999993,2.1875000000000004,0,-53.593742000000006,-1.0937340000000002,0
0,1,30,7,2.187499999999993,2.1874999999999982,0,-53.593742000000006,-3.2812339999999995,0
0,1,30,8,2.187500000000007,2.1874999999999982,0,-51.406242000000006,-3.2812339999999995,0
0,1,30,9,2.187499999999993,2.1874999999999987,0,-49.218742000000006,-3.2812349999999997,0
0,1,31,9,2.187499999999993,2.187501,0,-49.218742000000006,-1.0937345,0
0,1,32,9,2.187499999999993,2.1875000000000004,0,-49.218742000000006,1.0937660000000002,0
0,1,32,8,2.187500000000007,2.1875000000000004,0,-51.406242000000006,1.0937660000000002,0
0,0,31,9,2.187499999999993,2.187501,0,-49.218742000000006,-1.0937345,0
0,1,32,8,2.187500000000007,2.1875000000000004,0,-51.406242000000006,1.0937660000000002,0
0,1,31,8,2.187500000000007,2.1875000000000004,0,-51.406242000000006,-1.0937340000000002,0
0,1,30,8,2.187500000000007,2.1874999999999982,0,-51.406242000000006,-3.2812339999999995,0
0,1,30,9,2.187499999999993,2.1874999999999987,0,-49.218742000000006,-3.2812349999999997,0
0,1,30,10,2.187500000000007,2.1874999999999987,0,-47.031242000000006,-3.2812349999999997,0
0,1,31,10,2.187500000000007,2.1875,0,-47.031242000000006,-1.0937350000000001,0
0,1,32,10,2.187500000000007,2.1875000000000004,0,-47.031242000000006,1.093765,0
0,1,32,9,2.187499999999993,2.1875000000000004,0,-49.218742000000006,1.0937660000000002,0
0,0,31,10,2.187500000000007,2.1875,0,-47.031242000000006,-1.0937350000000001,0
0,1,32,9,2.187499999999993,2.1875000000000004,0,-49.218742000000006,1.0937660000000002,0
0,1,31,9,2.187499999999993,2.187501,0,-49.218742000000006,-1.0937345,0
0,1,30,9,2.187499999999993,2.1874999999999987,0,-49.218742000000006,-3.2812349999999997,0
0,1,30,10,2.187500000000007,2.1874999999999987,0,-47.031242000000006,-3.2812349999999997,0
0,1,30,11,2.187499999999993,2.1874999999999987,0,-44.843742000000006,-3.2812349999999997,0
0,1,31,11,2.187499999999993,2.1875,0,-44.843742000000006,-1.0937350000000001,0
0,1,32,11,2.187499999999993,2.1875000000000004,0,-44.843742000000006,1.093765,0
0,1,32,10,2.187500000000007,2.1875000000000004,0,-47.031242000000006,1.093765,0
0,0,31,11,2.187499999999993,2.1875,0,-44.843742000000006,-1.0937350000000001,0
0,1,32,10,2.187500000000007,2.1875000000000004,0,-47.031242000000006,1.093765,0
0,1,31,10,2.187500000000007,2.1875,0,-47.031242000000006,-1.0937350000000001,0
0,1,30,10,2.187500000000007,2.1874999999999987,0,-47.031242000000006,-3.2812349999999997,0
0,1,30,11,2.187499999999993,2.1874999999999987,0,-44.843742000000006,-3.2812349999999997,0
0,1,30,12,2.1875,2.1874999999999987,0,-42.656242000000006,-3.281236,0
0,1,31,12,2.1875,2.187501,0,-42.656242000000006,-1.0937355000000002,0
0,1,32,12,2.1875,2.1875000000000004,0,-42.656242000000006,1.093765,0
0,1,32,11,2.187499999999993,2.1875000000000004,0,-44.843742000000006,1.093765,0
0,0,31,12,2.1875,2.187501,0,-42.656242000000006,-1.0937355000000002,0
0,1,32,11,2.187499999999993,2.1875000000000004,0,-44.843742000000006,1.093765,0
0,1,31,11,2.187499999999993,2.1875,0,-44.843742000000006,-1.0937350000000001,0
0,1,30,11,2.187499999999993,2.1874999999999987,0,-44.843742000000006,-3.2812349999999997,0
0,1,30,12,2.1875,2.1874999999999987,0,-42.656242000000006,-3.281236,0
0,1,30,13,2.187500000000007,2.1874999999999987,0,-40.468742000000006,-3.281236,0
0,1,31,13,2.187500000000007,2.1875000000000004,0,-40.468742000000006,-1.093736,0
0,1,32,13,2.187500000000007,2.1875000000000004,0,-40.468742000000006,1.0937640000000004,0
0,1,32,12,2.1875,2.1875000000000004,0,-42.656242000000006,1.093765,0
0,0,31,13,2.187500000000007,2.1875000000000004,0,-40.468742000000006,-1.093736,0
0,1,32,12,2.1875,2.1875000000000004,0,-42.656242000000006,1.093765,0
0,1,31,12,2.1875,2.187501,0,-42.656242000000006,-1.0937355000000002,0
0,1,30,12,2.1875,2.1874999999999987,0,-42.656242000000006,-3.281236,0
0,1,30,13,2.187500000000007,2.1874999999999987,0,-40.468742000000006,-3.281236,0
0,1,30,14,2.1875,2.187500999999999,0,-38.281242,-3.2812364999999994,0
0,1,31,14,2.1875,2.1875000000000004,0,-38.281242,-1.093736,0
0,1,32,14,2.1875,2.1875000000000004,0,-38.281242,1.0937640000000004,0
0,1,32,13,2.187500000000007,2.1875000000000004,0,-40.468742000000006,1.0937640000000004,0
0,0,31,14,2.1875,2.1875000000000004,0,-38.281242,-1.093736,0
0,1,32,13,2.187500000000007,2.1875000000000004,0,-40.468742000000006,1.0937640000000004,0
0,1,31,13,2.187500000000007,2.1875000000000004,0,-40.468742000000006,-1.093736,0
0,1,30,13,2.187500000000007,2.1874999999999987,0,-40.468742000000006,-3.281236,0
0,1,30,14,2.1875,2.187500999999999,0,-38.281242,-3.2812364999999994,0
0,1,30,15,2.187495999999996,2.1874999999999987,0,-36.093744,-3.281237,0
0,1,31,15,2.187499999999993,2.1875010000000006,0,-36.093742000000006,-1.0937365000000001,0
0,1,32,15,2.187499999999993,2.1875000000000004,0,-36.093742000000006,1.0937640000000004,0
0,1,32,14,2.1875,2.1875000000000004,0,-38.281242,1.0937640000000004,0
0,0,31,15,2.187499999999993,2.1875010000000006,0,-36.093742000000006,-1.0937365000000001,0
0,1,32,14,2.1875,2.1875000000000004,0,-38.281242,1.0937640000000004,0
0,1,31,14,2.1875,2.1875000000000004,0,-38.281242,-1.093736,0
0,1,30,14,2.1875,2.187500999999999,0,-38.281242,-3.2812364999999994,0
0,1,30,15,2.187495999999996,2.1874999999999987,0,-36.093744,-3.281237,0
0,1,30,16,2.187500000000007,2.1874999999999987,0,-33.906245999999996,-3.281237,0
0,1,31,16,2.187500000000007,2.1875000000000004,0,-33.906242000000006,-1.0937370000000002,0
0,1,32,16,2.187500000000007,2.1875010000000006,0,-33.906242000000006,1.0937635000000003,0
0,1,32,15,2.187499999999993,2.1875000000000004,0,-36.093742000000006,1.0937640000000004,0
0,0,31,16,2.187500000000007,2.1875000000000004,0,-33.906242000000006,-1.0937370000000002,0
0,1,32,15,2.187499999999993,2.1875000000000004,0,-36.093742000000006,1.0937640000000004,0
0,1,31,15,2.187499999999993,2.1875010000000006,0,-36.093742000000006,-1.0937365000000001,0
0,1,30,15,2.187495999999996,2.1874999999999987,0,-36.093744,-3.281237,0
0,1,30,16,2.187500000000007,2.1874999999999987,0,-33.906245999999996,-3.281237,0
0,1,30,17,2.187499999999993,2.187500999999999,0,-31.718746,-3.2812374999999996,0
0,1,31,17,2.1874979999999944,2.1875000000000004,0,-31.718743000000003,-1.0937370000000002,0
0,1,32,17,2.1874999999999964,2.1875000000000004,0,-31.718742,1.0937630000000003,0
0,1,32,16,2.187500000000007,2.1875010000000006,0,-33.906242000000006,1.0937635000000003,0
0,0,31,17,2.1874979999999944,2.1875000000000004,0,-31.718743000000003,-1.0937370000000002,0
0,1,32,16,2.187500000000007,2.1875010000000006,0,-33.906242000000006,1.0937635000000003,0
0,1,31,16,2.187500000000007,2.1875000000000004,0,-33.906242000000006,-1.0937370000000002,0
0,1,30,16,2.187500000000007,2.1874999999999987,0,-33.906245999999996,-3.281237,0
0,1,30,17,2.187499999999993,2.187500999999999,0,-31.718746,-3.2812374999999996,0
0,1,30,18,2.1875000000000036,2.187499999999999,0,-29.531246000000003,-3.2812379999999997,0
0,1,31,18,2.1875000000000036,2.187501,0,-29.531244,-1.0937375,0
0,1,32,18,2.1875000000000036,2.1875000000000004,0,-29.531242,1.0937630000000003,0
0,1,32,17,2.1874999999999964,2.1875000000000004,0,-31.718742,1.0937630000000003,0
0,0,31,18,2.1875000000000036,2.187501,0,-29.531244,-1.0937375,0
0,1,32,17,2.1874999999999964,2.1875000000000004,0,-31.718742,1.0937630000000003,0
0,1,31,17,2.1874979999999944,2.1875000000000004,0,-31.718743000000003,-1.0937370000000002,0
0,1,30,17,2.187499999999993,2.187500999999999,0,-31.718746,-3.2812374999999996,0
0,1,30,18,2.1875000000000036,2.187499999999999,0,-29.531246000000003,-3.2812379999999997,0
0,1,30,19,2.1875,2.187499999999999,0,-27.343746,-3.2812379999999997,0
0,1,31,19,2.1875,2.1875,0,-27.343744,-1.093738,0
0,1,32,19,2.1875,2.1875000000000004,0,-27.343742,1.0937620000000001,0
0,1,32,18,2.1875000000000036,2.1875000000000004,0,-29.531242,1.0937630000000003,0
0,0,31,19,2.1875,2.1875,0,-27.343744,-1.093738,0
0,1,32,18,2.1875000000000036,2.1875000000000004,0,-29.531242,1.0937630000000003,0
0,1,31,18,2.1875000000000036,2.187501,0,-29.531244,-1.0937375,0
0,1,30,18,2.1875000000000036,2.187499999999999,0,-29.531246000000003,-3.2812379999999997,0
0,1,30,19,2.1875,2.187499999999999,0,-27.343746,-3.2812379999999997,0
0,1,30,20,2.1875000000000036,2.187499999999999,0,-25.156245999999996,-3.2812379999999997,0
0,1,31,20,2.1875000000000036,2.1875,0,-25.156244,-1.093738,0
0,1,32,20,2.1875000000000036,2.1875000000000004,0,-25.156242,1.0937620000000001,0
0,1,32,19,2.1875,2.1875000000000004,0,-27.343742,1.0937620000000001,0
0,0,31,20,2.1875000000000036,2.1875,0,-25.156244,-1.093738,0
0,1,32,19,2.1875,2.1875000000000004,0,-27.343742,1.0937620000000001,0
0,1,31,19,2.1875,2.1875,0,-27.343744,-1.093738,0
0,1,30,19,2.1875,2.187499999999999,0,-27.343746,-3.2812379999999997,0
0,1,30,20,2.1875000000000036,2.187499999999999,0,-25.156245999999996,-3.2812379999999997,0
0,1,30,21,2.187499999999993,2.187499999999999,0,-22.968746,-3.281239,0
0,1,31,21,2.187499999999993,2.187501,0,-22.968744,-1.0937385000000002,0
0,1,32,21,2.187499999999993,2.1875000000000004,0,-22.968742,1.0937620000000001,0
0,1,32,20,2.1875000000000036,2.1875000000000004,0,-25.156242,1.0937620000000001,0
0,0,31,21,2.187499999999993,2.187501,0,-22.968744,-1.0937385000000002,0
0,1,32,20,2.1875000000000036,2.1875000000000004,0,-25.156242,1.0937620000000001,0
0,1,31,20,2.1875000000000036,2.1875,0,-25.156244,-1.093738,0
0,1,30,20,2.1875000000000036,2.187499999999999,0,-25.156245999999996,-3.2812379999999997,0
0,1,30,21,2.187499999999993,2.187499999999999,0,-22.968746,-3.281239,0
0,1,30,22,2.1875000000000036,2.187499999999999,0,-20.781246000000003,-3.281239,0
0,1,31,22,2.1875000000000036,2.1875000000000004,0,-20.781244,-1.093739,0
0,1,32,22,2.1875000000000036,2.1875000000000004,0,-20.781242,1.0937610000000004,0
0,1,32,21,2.187499999999993,2.1875000000000004,0,-22.968742,1.0937620000000001,0
0,0,31,22,2.1875000000000036,2.1875000000000004,0,-20.781244,-1.093739,0
0,1,32,21,2.187499999999993,2.1875000000000004,0,-22.968742,1.0937620000000001,0
0,1,31,21,2.187499999999993,2.187501,0,-22.968744,-1.0937385000000002,0
0,1,30,21,2.187499999999993,2.187499999999999,0,-22.968746,-3.281239,0
0,1,30,22,2.1875000000000036,2.187499999999999,0,-20.781246000000003,-3.281239,0
0,1,30,23,2.1875,2.1875009999999993,0,-18.593746,-3.2812395,0
0,1,31,23,2.1875,2.1875000000000004,0,-18.593744,-1.093739,0
0,1,32,23,2.187497999999998,2.1875000000000004,0,-18.593743,1.0937610000000004,0
0,1,32,22,2.1875000000000036,2.1875000000000004,0,-20.781242,1.0937610000000004,0
0,0,31,23,2.1875,2.1875000000000004,0,-18.593744,-1.093739,0
0,1,32,22,2.1875000000000036,2.1875000000000004,0,-20.781242,1.0937610000000004,0
0,1,31,22,2.1875000000000036,2.1875000000000004,0,-20.781244,-1.093739,0
0,1,30,22,2.1875000000000036,2.187499999999999,0,-20.781246000000003,-3.281239,0
0,1,30,23,2.1875,2.1875009999999993,0,-18.593746,-3.2812395,0
0,1,30,24,2.1874999999999964,2.187499999999999,0,-16.406246000000003,-3.28124,0
0,1,31,24,2.187498999999999,2.1875010000000006,0,-16.4062445,-1.0937395,0
0,1,32,24,2.1875009999999993,2.1875000000000004,0,-16.406243500000002,1.0937610000000004,0
0,1,32,23,2.187497999999998,2.1875000000000004,0,-18.593743,1.0937610000000004,0
0,0,31,24,2.187498999999999,2.1875010000000006,0,-16.4062445,-1.0937395,0
0,1,32,23,2.187497999999998,2.1875000000000004,0,-18.593743,1.0937610000000004,0
0,1,31,23,2.1875,2.1875000000000004,0,-18.593744,-1.093739,0
0,1,30,23,2.1875,2.1875009999999993,0,-18.593746,-3.2812395,0
0,1,30,24,2.1874999999999964,2.187499999999999,0,-16.406246000000003,-3.28124,0
0,1,30,25,2.1875000000000036,2.187499999999999,0,-14.218746000000001,-3.28124,0
0,1,31,25,2.1875000000000036,2.1875000000000004,0,-14.218745,-1.0937400000000002,0
0,1,32,25,2.1875000000000036,2.1875000000000004,0,-14.218743,1.0937600000000003,0
0,1,32,24,2.1875009999999993,2.1875000000000004,0,-16.406243500000002,1.0937610000000004,0
0,0,31,25,2.1875000000000036,2.1875000000000004,0,-14.218745,-1.0937400000000002,0
0,1,32,24,2.1875009999999993,2.1875000000000004,0,-16.406243500000002,1.0937610000000004,0
0,1,31,24,2.187498999999999,2.1875010000000006,0,-16.4062445,-1.0937395,0
0,1,30,24,2.1874999999999964,2.187499999999999,0,-16.406246000000003,-3.28124,0
0,1,30,25,2.1875000000000036,2.187499999999999,0,-14.218746000000001,-3.28124,0
0,1,30,26,2.1874999999999982,2.187499999999999,0,-12.031246,-3.28124,0
0,1,31,26,2.1874999999999982,2.1875000000000004,0,-12.031244999999998,-1.0937400000000002,0
0,1,32,26,2.1874999999999982,2.1875000000000004,0,-12.031243,1.0937600000000003,0
0,1,32,25,2.1875000000000036,2.1875000000000004,0,-14.218743,1.0937600000000003,0
0,0,31,26,2.1874999999999982,2.1875000000000004,0,-12.031244999999998,-1.0937400000000002,0
0,1,32,25,2.1875000000000036,2.1875000000000004,0,-14.218743,1.0937600000000003,0
0,1,31,25,2.1875000000000036,2.1875000000000004,0,-14.218745,-1.0937400000000002,0
0,1,30,25,2.1875000000000036,2.187499999999999,0,-14.218746000000001,-3.28124,0
0,1,30,26,2.1874999999999982,2.187499999999999,0,-12.031246,-3.28124,0
0,1,30,27,2.1875000000000018,2.187499999999999,0,-9.843746,-3.28124,0
0,1,31,27,2.1875000000000018,2.1875000000000004,0,-9.843744999999998,-1.0937400000000002,0
0,1,32,27,2.1874980000000015,2.1875000000000004,0,-9.843744,1.0937600000000003,0
0,1,32,26,2.1874999999999982,2.1875000000000004,0,-12.031243,1.0937600000000003,0
0,0,31,27,2.1875000000000018,2.1875000000000004,0,-9.843744999999998,-1.0937400000000002,0
0,1,32,26,2.1874999999999982,2.1875000000000004,0,-12.031243,1.0937600000000003,0
0,1,31,26,2.1874999999999982,2.1875000000000004,0,-12.031244999999998,-1.0937400000000002,0
0,1,30,26,2.1874999999999982,2.187499999999999,0,-12.031246,-3.28124,0
0,1,30,27,2.1875000000000018,2.187499999999999,0,-9.843746,-3.28124,0
0,1,30,28,2.1875,2.187499999999999,0,-7.656245999999999,-3.281241,0
0,1,31,28,2.187499999999999,2.1875000000000004,0,-7.656244999999998,-1.0937410000000003,0
0,1,32,28,2.187499999999999,2.1875000000000004,0,-7.656244999999998,1.0937590000000001,0
0,1,32,27,2.1874980000000015,2.1875000000000004,0,-9.843744,1.0937600000000003,0
0,0,31,28,2.187499999999999,2.1875000000000004,0,-7.656244999999998,-1.0937410000000003,0
0,1,32,27,2.1874980000000015,2.1875000000000004,0,-9.843744,1.0937600000000003,0
0,1,31,27,2.1875000000000018,2.1875000000000004,0,-9.843744999999998,-1.0937400000000002,0
0,1,30,27,2.1875000000000018,2.187499999999999,0,-9.843746,-3.28124,0
0,1,30,28,2.1875,2.187499999999999,0,-7.656245999999999,-3.281241,0
0,1,30,29,2.1875,2.187499999999999,0,-5.468745999999999,-3.281241,0
0,1,31,29,2.187499,2.1875000000000004,0,-5.468745499999999,-1.0937410000000003,0
0,1,32,29,2.1875,2.1875000000000004,0,-5.468744999999999,1.0937590000000001,0
0,1,32,28,2.187499999999999,2.1875000000000004,0,-7.656244999999998,1.0937590000000001,0
0,0,31,29,2.187499,2.1875000000000004,0,-5.468745499999999,-1.0937410000000003,0
0,1,32,28,2.187499999999999,2.1875000000000004,0,-7.656244999999998,1.0937590000000001,0
0,1,31,28,2.187499999999999,2.1875000000000004,0,-7.656244999999998,-1.0937410000000003,0
0,1,30,28,2.1875,2.187499999999999,0,-7.656245999999999,-3.281241,0
0,1,30,29,2.1875,2.187499999999999,0,-5.468745999999999,-3.281241,0
0,1,30,30,2.187499999999999,2.187499999999999,0,-3.281246,-3.281241,0
0,1,31,30,2.187499999999999,2.1875000000000004,0,-3.281246,-1.0937410000000003,0
0,1,32,30,2.187499999999999,2.1875000000000004,0,-3.2812449999999997,1.0937590000000001,0
0,1,32,29,2.1875,2.1875000000000004,0,-5.468744999999999,1.0937590000000001,0
0,0,31,30,2.187499999999999,2.1875000000000004,0,-3.281246,-1.0937410000000003,0
0,1,32,29,2.1875,2.1875000000000004,0,-5.468744999999999,1.0937590000000001,0
0,1,31,29,2.187499,2.1875000000000004,0,-5.468745499999999,-1.0937410000000003,0
0,1,30,29,2.1875,2.187499999999999,0,-5.468745999999999,-3.281241,0
0,1,30,30,2.187499999999999,2.187499999999999,0,-3.281246,-3.281241,0
0,1,30,31,2.1875000000000004,2.1874989999999994,0,-1.093746,-3.2812415,0
0,1,31,31,2.1875000000000004,2.1875,0,-1.093746,-1.0937420000000002,0
0,1,32,31,2.1874990000000003,2.1875000000000004,0,-1.0937455,1.093758,0
0,1,32,30,2.187499999999999,2.1875000000000004,0,-3.2812449999999997,1.0937590000000001,0
0,0,31,31,2.1875000000000004,2.1875,0,-1.093746,-1.0937420000000002,0
0,1,32,30,2.187499999999999,2.1875000000000004,0,-3.2812449999999997,1.0937590000000001,0
0,1,31,30,2.187499999999999,2.1875000000000004,0,-3.281246,-1.0937410000000003,0
